区分名称,予備区分名称,生活習慣病フラグ,救急フラグ,データ区分,大項目,FHIR項目名称,FHIR識別文字列,略称,販売名称,材料(JLAC11),測定法(JLAC11),JLAC11コード,単位,材料(JLAC10),検査方法(JLAC10-測定法),JLAC10コード,基準値フラグ(下限),基準値フラグ(上限),基準値フラグ(判定),データタイプ,値の下限,値の上限,数値型の場合の形式,コード型の場合の値リスト,コード型のOID,並び順,適用開始日,適用終了日,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,クオリジェント TP-N,血漿,可視吸光光度法_クオリジェント TP-N,C1002000024002355,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,アキュラスオート TP,血清,可視吸光光度法_アキュラスオート TP,C1002000025002455,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,アキュラスオート TP,血漿(EDTA入り),可視吸光光度法_アキュラスオート TP,C1002000024202455,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,アキュラスオート TP,血漿(ヘパリン入り),可視吸光光度法_アキュラスオート TP,C1002000024302455,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,アキュラスオート TP,血漿,可視吸光光度法_アキュラスオート TP,C1002000024002455,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,ラボシードII TP,血清,可視吸光光度法_ラボシードII TP,C1002000025002555,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,ラボメイト TP,血清,可視吸光光度法_ラボメイト TP,C1002000025002655,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,｢セロテック｣TP-L,血清,可視吸光光度法_｢セロテック｣TP-L,C1002000025002755,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,｢セロテック｣TP-L,血漿(EDTA入り),可視吸光光度法_｢セロテック｣TP-L,C1002000024202755,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,｢セロテック｣TP-L,血漿(ヘパリン入り),可視吸光光度法_｢セロテック｣TP-L,C1002000024302755,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,｢セロテック｣TP-L,血漿,可視吸光光度法_｢セロテック｣TP-L,C1002000024002755,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,｢セロテック｣TP-SL,血清,可視吸光光度法_｢セロテック｣TP-SL,C1002000025002855,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,｢セロテック｣TP-SL,血漿(EDTA入り),可視吸光光度法_｢セロテック｣TP-SL,C1002000024202855,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,｢セロテック｣TP-SL,血漿(ヘパリン入り),可視吸光光度法_｢セロテック｣TP-SL,C1002000024302855,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,｢セロテック｣TP-SL,血漿,可視吸光光度法_｢セロテック｣TP-SL,C1002000024002855,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,オートA｢ミズホ｣TP,血清,可視吸光光度法_オートA｢ミズホ｣TP,C1002000025002955,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,オートA｢ミズホ｣TP,血漿(EDTA入り),可視吸光光度法_オートA｢ミズホ｣TP,C1002000024202955,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,オートA｢ミズホ｣TP,血漿(ヘパリン入り),可視吸光光度法_オートA｢ミズホ｣TP,C1002000024302955,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,オートA｢ミズホ｣TP,血漿,可視吸光光度法_オートA｢ミズホ｣TP,C1002000024002955,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,シカリキッド TP,血清,可視吸光光度法_シカリキッド TP,C1002000025003055,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,シカリキッド TP,血漿(EDTA入り),可視吸光光度法_シカリキッド TP,C1002000024203055,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,シカリキッド TP,血漿(ヘパリン入り),可視吸光光度法_シカリキッド TP,C1002000024303055,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,シカリキッド TP,血漿,可視吸光光度法_シカリキッド TP,C1002000024003055,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,ランピア TP,血清,可視吸光光度法_ランピア TP,C1002000025003155,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,オートセラ TP,血清,可視吸光光度法_オートセラ TP,C1002000025003255,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,クオリジェント TP,血清,可視吸光光度法_クオリジェント TP,C1002000025003355,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,クオリジェント TP,血漿(EDTA入り),可視吸光光度法_クオリジェント TP,C1002000024203355,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,クオリジェント TP,血漿(ヘパリン入り),可視吸光光度法_クオリジェント TP,C1002000024303355,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,クオリジェント TP,血漿(クエン酸入り),可視吸光光度法_クオリジェント TP,C1002000024403355,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,クオリジェント TP,血漿,可視吸光光度法_クオリジェント TP,C1002000024003355,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,クリニメイト TP試薬,血清,可視吸光光度法_クリニメイト TP試薬,C1002000025003455,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,セラテスタム TP,血清,可視吸光光度法_セラテスタム TP,C1002000025003555,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,セラテスタム TP,血漿(EDTA入り),可視吸光光度法_セラテスタム TP,C1002000024203555,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,セラテスタム TP,血漿(ヘパリン入り),可視吸光光度法_セラテスタム TP,C1002000024303555,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,セラテスタム TP,血漿,可視吸光光度法_セラテスタム TP,C1002000024003555,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,富士ドライケムスライド TP-PIII,血清,反射測光法(レフラクトメトリー)_富士ドライケムスライド TP-PIII,C1002000025003655,g/dL,血清,反射測光法(レフラクトメトリー),3A010000002329101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,富士ドライケムスライド TP-PIII,血漿(ヘパリン入り),反射測光法(レフラクトメトリー)_富士ドライケムスライド TP-PIII,C1002000024303655,g/dL,血漿,反射測光法(レフラクトメトリー),3A010000002229101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,富士ドライケムスライド TP-PIII,血漿,反射測光法(レフラクトメトリー)_富士ドライケムスライド TP-PIII,C1002000024003655,g/dL,血漿,反射測光法(レフラクトメトリー),3A010000002229101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,Lタイプワコー TP,血清,可視吸光光度法_Lタイプワコー TP,C1002000025003755,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,Lタイプワコー TP,血漿(EDTA入り),可視吸光光度法_Lタイプワコー TP,C1002000024203755,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,Lタイプワコー TP,血漿(ヘパリン入り),可視吸光光度法_Lタイプワコー TP,C1002000024303755,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,Lタイプワコー TP,血漿(クエン酸入り),可視吸光光度法_Lタイプワコー TP,C1002000024403755,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,Lタイプワコー TP,血漿,可視吸光光度法_Lタイプワコー TP,C1002000024003755,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,HAテストワコー 総蛋白II-HAテストワコー,血清,可視吸光光度法_HAテストワコー 総蛋白II-HAテストワコー,C1002000025003855,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,HAテストワコー 総蛋白II-HAテストワコー,血漿(EDTA入り),可視吸光光度法_HAテストワコー 総蛋白II-HAテストワコー,C1002000024203855,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,HAテストワコー 総蛋白II-HAテストワコー,血漿(ヘパリン入り),可視吸光光度法_HAテストワコー 総蛋白II-HAテストワコー,C1002000024303855,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,HAテストワコー 総蛋白II-HAテストワコー,血漿(クエン酸入り),可視吸光光度法_HAテストワコー 総蛋白II-HAテストワコー,C1002000024403855,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,HAテストワコー 総蛋白II-HAテストワコー,血漿,可視吸光光度法_HAテストワコー 総蛋白II-HAテストワコー,C1002000024003855,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,自動分析装置用試薬-HRII 総蛋白-HRII,血清,可視吸光光度法_自動分析装置用試薬-HRII 総蛋白-HRII,C1002000025003955,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,自動分析装置用試薬-HRII 総蛋白-HRII,血漿(EDTA入り),可視吸光光度法_自動分析装置用試薬-HRII 総蛋白-HRII,C1002000024203955,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,自動分析装置用試薬-HRII 総蛋白-HRII,血漿(ヘパリン入り),可視吸光光度法_自動分析装置用試薬-HRII 総蛋白-HRII,C1002000024303955,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,自動分析装置用試薬-HRII 総蛋白-HRII,血漿(クエン酸入り),可視吸光光度法_自動分析装置用試薬-HRII 総蛋白-HRII,C1002000024403955,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,自動分析装置用試薬-HRII 総蛋白-HRII,血漿,可視吸光光度法_自動分析装置用試薬-HRII 総蛋白-HRII,C1002000024003955,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,マルチローターⅢ,血清,可視吸光光度法_マルチローターⅢ,C1002000025004055,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,アテリカCH TP,血清,可視吸光光度法_アテリカCH TP,C1002000025004255,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,アテリカCH TP,血漿(ヘパリン入り),可視吸光光度法_アテリカCH TP,C1002000024304255,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,アテリカCH TP,血漿,可視吸光光度法_アテリカCH TP,C1002000024004255,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,エルシステム･TP,血清,可視吸光光度法_エルシステム･TP,C1002000025004355,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,エルシステム･TP,血漿,可視吸光光度法_エルシステム･TP,C1002000024004355,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,コバス試薬 TP GEN.2,血清,可視吸光光度法_コバス試薬 TP GEN.2,C1002000025004455,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,コバス試薬 TP GEN.2,血漿(ヘパリン入り),可視吸光光度法_コバス試薬 TP GEN.2,C1002000024304455,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,コバス試薬 TP GEN.2,血漿(EDTA入り),可視吸光光度法_コバス試薬 TP GEN.2,C1002000024204455,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,コバス試薬 TP GEN.2,血漿,可視吸光光度法_コバス試薬 TP GEN.2,C1002000024004455,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,TP-II｢生研｣,血清,可視吸光光度法_TP-II｢生研｣,C1002000025004555,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,TP-II｢生研｣,血漿,可視吸光光度法_TP-II｢生研｣,C1002000024004555,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,ビトロス XTスライドALB-TP,血清,ドライケミストリー法_ビトロス XTスライドALB-TP,C1002000025004655,g/dL,血清,反射測光法(レフラクトメトリー),3A010000002329101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,ビトロス XTスライドALB-TP,血漿,ドライケミストリー法_ビトロス XTスライドALB-TP,C1002000024004655,g/dL,血漿,反射測光法(レフラクトメトリー),3A010000002229101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,ビトロス XTスライドALB-TP,血漿(ヘパリン入り),ドライケミストリー法_ビトロス XTスライドALB-TP,C1002000024304655,g/dL,血漿,反射測光法(レフラクトメトリー),3A010000002229101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,BM テスト TP,血清,ビュ-レット法_BM テスト TP,C1002000025005455,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,BM テスト TP,血漿,ビュ-レット法_BM テスト TP,C1002000024005455,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,BM テスト TP,血漿(ヘパリン入り),ビュ-レット法_BM テスト TP,C1002000024305455,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,メジャー TP,血清,ビュ-レット法_メジャー TP,C1002000025005555,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,メジャー TP,血漿,ビュ-レット法_メジャー TP,C1002000024005555,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,アテリカCH TPⅡ,血清,可視吸光光度法,C1002000025006755,g/dL,血清,可視吸光光度法,3A010000002327101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,アテリカCH TPⅡ,血漿,可視吸光光度法,C1002000024006755,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,アテリカCH TPⅡ,血漿(ヘパリン入り),可視吸光光度法,C1002000024306755,g/dL,血漿,可視吸光光度法,3A010000002227101,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,,血清,その他,C1002000025000055,g/dL,血清,その他,3A010000002399901,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,,血漿(EDTA入り),その他,C1002000024200055,g/dL,血漿,その他,3A010000002299901,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,,血漿(ヘパリン入り),その他,C1002000024300055,g/dL,血漿,その他,3A010000002299901,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,,血漿(クエン酸入り),その他,C1002000024400055,g/dL,血漿,その他,3A010000002299901,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,総蛋白(TP),総蛋白(TP),TP,TP,,血漿,その他,C1002000024000055,g/dL,血漿,その他,3A010000002299901,0,0,0,PQ,0,0,,,,100,00000000,,,
生化学検査,,1,1,検査,アルブミン,アルブミン,ALB,Alb,ビトロス スライドALB,血清,反射測光法(レフラクトメトリー)_ビトロス スライドALB,C1003000025000155,g/dL,血清,反射測光法(レフラクトメトリー),3A015000002329101,0,0,0,PQ,0,0,,,,200,00000000,,,
生化学検査,,1,1,検査,アルブミン,アルブミン,ALB,Alb,ビトロス スライドALB,血漿(ヘパリン入り),反射測光法(レフラクトメトリー)_ビトロス スライドALB,C1003000024300155,g/dL,血漿,反射測光法(レフラクトメトリー),3A015000002229101,0,0,0,PQ,0,0,,,,200,00000000,,,
生化学検査,,1,1,検査,アルブミン,アルブミン,ALB,Alb,ビトロス スライドALB,血漿,反射測光法(レフラクトメトリー)_ビトロス スライドALB,C1003000024000155,g/dL,血漿,反射測光法(レフラクトメトリー),3A015000002229101,0,0,0,PQ,0,0,,,,200,00000000,,,
生化学検査,,1,1,検査,アルブミン,アルブミン,ALB,Alb,シカリキッド ALB-P,血清,可視吸光光度法_シカリキッド ALB-P,C1003000025000255,g/dL,血清,可視吸光光度法,3A015000002327101,0,0,0,PQ,0,0,,,,200,00000000,,,
生化学検査,,1,1,検査,アルブミン,アルブミン,ALB,Alb,シカリキッド ALB-P,血漿(EDTA入り),可視吸光光度法_シカリキッド ALB-P,C1003000024200255,g/dL,血漿,可視吸光光度法,3A015000002227101,0,0,0,PQ,0,0,,,,200,00000000,,,
生化学検査,,1,1,検査,アルブミン,アルブミン,ALB,Alb,シカリキッド ALB-P,血漿(ヘパリン入り),可視吸光光度法_シカリキッド ALB-P,C1003000024300255,g/dL,血漿,可視吸光光度法,3A015000002227101,0,0,0,PQ,0,0,,,,200,00000000,,,
生化学検査,,1,1,検査,アルブミン,アルブミン,ALB,Alb,シカリキッド ALB-P,血漿(クエン酸入り),可視吸光光度法_シカリキッド ALB-P,C1003000024400255,g/dL,血漿,可視吸光光度法,3A015000002227101,0,0,0,PQ,0,0,,,,200,00000000,,,
生化学検査,,1,1,検査,アルブミン,アルブミン,ALB,Alb,シカリキッド ALB-P,血漿,可視吸光光度法_シカリキッド ALB-P,C1003000024000255,g/dL,血漿,可視吸光光度法,3A015000002227101,0,0,0,PQ,0,0,,,,200,00000000,,,
生化学検査,,1,1,検査,アルブミン,アルブミン,ALB,Alb,フレックスカートリッジ アルブミン ALB,血清,可視吸光光度法_フレックスカートリッジ アルブミン ALB,C1003000025000355,g/dL,血清,可視吸光光度法,3A015000002327101,0,0,0,PQ,0,0,,,,200,00000000,,,
生化学検査,,1,1,検査,アルブミン,アルブミン,ALB,Alb,フレックスカートリッジ アルブミン ALB,血漿(ヘパリン入り),可視吸光光度法_フレックスカートリッジ アルブミン ALB,C1003000024300355,g/dL,血漿,可視吸光光度法,3A015000002227101,0,0,0,PQ,0,0,,,,200,00000000,,,
